32.80412633821784	35.05493974633282
32.803531155967086	35.05665636010235
32.79902207007505	35.061849116755184
32.79624435933747	35.06693458504742
32.793538712406125	35.07238483442052
32.78318434747618	35.05989646859234
32.7860887421963	35.05841588921612
32.78874049803634	35.05562639184063
32.79137413646944	35.052836894465145
32.79321402937431	35.050841330958065
32.79604594810712	35.04940366692608
32.79667725503057	35.04927492089337
32.79819237335933	35.049060344172176
32.798625259568304	35.04968261666363
32.79929262167788	35.050304889155086
32.80412633821784	35.05493974633282